UQID,Category,DateTimeStamp
16247,J,2022-03-15 00:05:30.312605
16248,A,2022-03-15 00:05:51.463535
16249,F,2022-03-15 00:06:01.847492
16250,D,2022-03-15 00:06:20.323804
16251,G,2022-03-15 00:06:23.008124
16252,D,2022-03-15 00:06:58.688163
16253,H,2022-03-15 00:07:04.277035
16254,E,2022-03-15 00:07:34.873634
16255,I,2022-03-15 00:07:50.949445
16256,I,2022-03-15 00:08:25.886626
16257,F,2022-03-15 00:08:25.950659
16258,C,2022-03-15 00:08:31.267859
16259,G,2022-03-15 00:08:37.877587
16260,D,2022-03-15 00:08:57.124433
16261,E,2022-03-15 00:09:01.295520
16262,H,2022-03-15 00:09:03.798213
16263,F,2022-03-15 00:09:47.471250
16264,G,2022-03-15 00:10:14.880774
16265,F,2022-03-15 00:10:25.105909
16266,C,2022-03-15 00:11:02.269317
16267,G,2022-03-15 00:11:14.940055
16268,H,2022-03-15 00:11:37.127207
16269,B,2022-03-15 00:11:58.815341
16270,G,2022-03-15 00:12:12.051469
16271,H,2022-03-15 00:12:30.028450
16272,B,2022-03-15 00:12:47.274354
16273,A,2022-03-15 00:13:03.965883
16274,H,2022-03-15 00:13:15.722824
16275,J,2022-03-15 00:13:37.252962
16276,A,2022-03-15 00:13:56.930904
16277,A,2022-03-15 00:14:14.913306
16278,D,2022-03-15 00:14:29.111593
16279,G,2022-03-15 00:14:53.874399
16280,D,2022-03-15 00:15:04.657580
16281,C,2022-03-15 00:15:06.162425
16282,F,2022-03-15 00:15:21.040476
16283,G,2022-03-15 00:15:33.124317
16284,D,2022-03-15 00:15:42.954647
16285,E,2022-03-15 00:15:43.722969
16286,E,2022-03-15 00:16:52.679613
16287,E,2022-03-15 00:17:02.970357
16288,A,2022-03-15 00:17:04.393034
16289,B,2022-03-15 00:17:10.335205
16290,D,2022-03-15 00:17:11.230989
16291,D,2022-03-15 00:17:11.732142
16292,G,2022-03-15 00:17:16.298443
16293,J,2022-03-15 00:17:43.062557
16294,B,2022-03-15 00:17:51.722795
16295,A,2022-03-15 00:18:15.538852
16296,H,2022-03-15 00:18:32.527075
16297,E,2022-03-15 00:18:48.636939
16298,I,2022-03-15 00:18:49.168477
16299,F,2022-03-15 00:18:57.919495
16300,F,2022-03-15 00:19:20.236499
16301,H,2022-03-15 00:19:45.838961
16302,I,2022-03-15 00:20:48.058211
16303,E,2022-03-15 00:21:19.989307
16304,D,2022-03-15 00:21:28.683244
16305,D,2022-03-15 00:21:55.046941
16306,A,2022-03-15 00:21:56.716757
16307,E,2022-03-15 00:22:00.391650
16308,B,2022-03-15 00:22:38.644871
16309,C,2022-03-15 00:22:59.403786
16310,A,2022-03-15 00:23:07.309939
16311,J,2022-03-15 00:23:16.642335
16312,G,2022-03-15 00:23:41.934068
16313,D,2022-03-15 00:23:50.089593
16314,C,2022-03-15 00:23:52.955406
16315,J,2022-03-15 00:23:55.536250
16316,H,2022-03-15 00:23:59.989327
16317,G,2022-03-15 00:24:35.350953
16318,J,2022-03-15 00:25:30.804011
16319,B,2022-03-15 00:26:11.823860
16320,B,2022-03-15 00:26:46.153072
16321,D,2022-03-15 00:26:52.827803
16322,F,2022-03-15 00:27:54.931003
16323,J,2022-03-15 00:28:01.269334
16324,J,2022-03-15 00:28:05.254740
16325,F,2022-03-15 00:29:21.293112
16326,H,2022-03-15 00:29:21.897387
16327,D,2022-03-15 00:29:24.921693
16328,D,2022-03-15 00:30:01.696847
16329,A,2022-03-15 00:30:12.931781
16330,B,2022-03-15 00:30:14.572737
16331,I,2022-03-15 00:30:45.908573
16332,H,2022-03-15 00:31:13.874533
16333,F,2022-03-15 00:31:32.443123
16334,C,2022-03-15 00:31:50.483814
16335,C,2022-03-15 00:32:25.594262
16336,B,2022-03-15 00:32:28.081958
16337,J,2022-03-15 00:32:34.426761
16338,J,2022-03-15 00:33:12.095982
16339,B,2022-03-15 00:33:57.355620
16340,A,2022-03-15 00:34:05.029086
16341,C,2022-03-15 00:34:05.152837
16342,B,2022-03-15 00:34:08.477989
16343,E,2022-03-15 00:34:52.919166
16344,F,2022-03-15 00:35:18.904267
16345,E,2022-03-15 00:35:34.246572
16346,E,2022-03-15 00:35:55.574078
16347,G,2022-03-15 00:36:02.761109
16348,G,2022-03-15 00:36:04.648304
16349,D,2022-03-15 00:36:08.660256
16350,J,2022-03-15 00:36:29.108558
16351,J,2022-03-15 00:36:37.164746
16352,F,2022-03-15 00:37:10.247213
16353,F,2022-03-15 00:38:02.209197
16354,G,2022-03-15 00:38:18.837200
16355,E,2022-03-15 00:38:23.453137
16356,A,2022-03-15 00:38:26.174592
16357,D,2022-03-15 00:38:28.295384
16358,G,2022-03-15 00:38:31.930663
16359,A,2022-03-15 00:38:33.513459
16360,A,2022-03-15 00:38:45.182321
16361,E,2022-03-15 00:38:50.263676
16362,D,2022-03-15 00:38:54.307807
16363,J,2022-03-15 00:39:01.365898
16364,E,2022-03-15 00:39:32.390213
16365,G,2022-03-15 00:39:50.987004
16366,J,2022-03-15 00:40:01.641747
16367,H,2022-03-15 00:40:03.451460
16368,G,2022-03-15 00:41:09.948874
16369,G,2022-03-15 00:41:13.982074
16370,G,2022-03-15 00:41:17.962404
16371,E,2022-03-15 00:41:20.584802
16372,D,2022-03-15 00:41:42.072214
16373,E,2022-03-15 00:41:53.897938
16374,C,2022-03-15 00:42:05.036112
16375,H,2022-03-15 00:42:55.380472
16376,H,2022-03-15 00:42:59.275460
16377,J,2022-03-15 00:43:16.287519
16378,A,2022-03-15 00:43:29.417721
16379,D,2022-03-15 00:43:42.418060
16380,J,2022-03-15 00:43:44.803240
16381,A,2022-03-15 00:43:52.113957
16382,H,2022-03-15 00:44:36.141514
16383,A,2022-03-15 00:44:53.589675
16384,C,2022-03-15 00:44:56.823354
16385,H,2022-03-15 00:44:58.091529
16386,B,2022-03-15 00:45:22.701127
16387,A,2022-03-15 00:45:34.323612
16388,C,2022-03-15 00:46:13.224949
16389,J,2022-03-15 00:46:28.504929
16390,G,2022-03-15 00:46:47.378742
16391,I,2022-03-15 00:47:08.755396
16392,E,2022-03-15 00:47:20.745609
16393,C,2022-03-15 00:47:30.098635
16394,G,2022-03-15 00:48:04.330039
16395,I,2022-03-15 00:48:27.428132
16396,J,2022-03-15 00:48:39.824942
16397,C,2022-03-15 00:49:00.429091
16398,C,2022-03-15 00:49:24.515857
16399,H,2022-03-15 00:49:55.850621
16400,J,2022-03-15 00:50:02.100478
16401,A,2022-03-15 00:50:18.891353
16402,H,2022-03-15 00:50:40.725828
16403,F,2022-03-15 00:51:34.131743
16404,B,2022-03-15 00:51:39.150297
16405,A,2022-03-15 00:51:39.897686
16406,B,2022-03-15 00:51:46.290653
16407,A,2022-03-15 00:51:53.907947
16408,I,2022-03-15 00:51:55.486451
16409,E,2022-03-15 00:52:02.800185
16410,G,2022-03-15 00:52:53.891380
16411,D,2022-03-15 00:53:02.983473
16412,H,2022-03-15 00:53:37.700793
16413,D,2022-03-15 00:53:58.237353
16414,C,2022-03-15 00:55:05.051629
16415,G,2022-03-15 00:55:12.904966
16416,E,2022-03-15 00:56:14.034931
16417,B,2022-03-15 00:57:09.226476
16418,C,2022-03-15 00:57:34.403776
16419,D,2022-03-15 00:58:06.467787
16420,E,2022-03-15 00:58:42.195389
16421,H,2022-03-15 00:58:49.399207
16422,D,2022-03-15 00:59:39.264744
16423,G,2022-03-15 00:59:42.562619
16424,J,2022-03-15 01:00:17.642360
16425,J,2022-03-15 01:00:22.151630
16426,H,2022-03-15 01:00:44.581866
16427,A,2022-03-15 01:01:01.694564
16428,B,2022-03-15 01:01:17.966279
16429,G,2022-03-15 01:01:27.591000
16430,B,2022-03-15 01:01:36.580906
16431,F,2022-03-15 01:02:09.454400
16432,F,2022-03-15 01:02:21.508600
16433,H,2022-03-15 01:02:22.894686
16434,G,2022-03-15 01:02:37.184453
16435,D,2022-03-15 01:02:40.749474
16436,J,2022-03-15 01:02:45.021389
16437,H,2022-03-15 01:02:55.894768
16438,I,2022-03-15 01:03:22.125928
16439,J,2022-03-15 01:03:25.709737
16440,F,2022-03-15 01:03:43.632934
16441,G,2022-03-15 01:04:21.746802
16442,D,2022-03-15 01:04:26.190773
16443,D,2022-03-15 01:05:29.775119
16444,E,2022-03-15 01:05:35.020933
16445,H,2022-03-15 01:05:44.607572
16446,D,2022-03-15 01:06:56.977955
16447,I,2022-03-15 01:06:58.509526
16448,H,2022-03-15 01:07:37.656478
16449,E,2022-03-15 01:07:42.702830
16450,H,2022-03-15 01:07:48.116738
16451,G,2022-03-15 01:07:53.471001
16452,G,2022-03-15 01:08:47.375989
16453,C,2022-03-15 01:08:52.202977
16454,F,2022-03-15 01:08:57.162264
16455,H,2022-03-15 01:09:05.086391
16456,I,2022-03-15 01:09:08.168010
16457,C,2022-03-15 01:09:12.213482
16458,G,2022-03-15 01:09:14.760894
16459,C,2022-03-15 01:09:39.878663
16460,F,2022-03-15 01:09:45.108392
16461,E,2022-03-15 01:09:47.234156
16462,B,2022-03-15 01:09:53.109777
16463,C,2022-03-15 01:10:46.286089
16464,I,2022-03-15 01:10:58.115053
16465,G,2022-03-15 01:11:07.858117
16466,H,2022-03-15 01:11:16.170229
16467,B,2022-03-15 01:11:26.271793
16468,H,2022-03-15 01:11:29.453763
16469,B,2022-03-15 01:11:53.059038
16470,H,2022-03-15 01:12:04.545596
16471,C,2022-03-15 01:12:26.518548
16472,G,2022-03-15 01:12:45.780422
16473,G,2022-03-15 01:13:03.643560
16474,I,2022-03-15 01:13:12.453859
16475,D,2022-03-15 01:13:35.619656
16476,B,2022-03-15 01:13:51.551718
16477,J,2022-03-15 01:14:00.601938
16478,C,2022-03-15 01:14:06.321936
16479,J,2022-03-15 01:14:19.089089
16480,A,2022-03-15 01:14:19.611349
16481,C,2022-03-15 01:14:21.368721
16482,F,2022-03-15 01:14:38.484056
16483,F,2022-03-15 01:14:54.254489
16484,C,2022-03-15 01:15:10.578963
16485,I,2022-03-15 01:15:35.115103
16486,B,2022-03-15 01:16:41.905850
16487,G,2022-03-15 01:16:42.705210
16488,C,2022-03-15 01:16:50.172735
16489,C,2022-03-15 01:17:13.339416
16490,J,2022-03-15 01:17:18.844877
16491,I,2022-03-15 01:17:31.154219
16492,B,2022-03-15 01:17:50.986214
16493,G,2022-03-15 01:18:02.036343
16494,C,2022-03-15 01:18:12.644612
16495,D,2022-03-15 01:18:35.297051
16496,H,2022-03-15 01:18:36.307346
16497,G,2022-03-15 01:18:39.761383
16498,G,2022-03-15 01:18:40.531961
16499,J,2022-03-15 01:18:52.306784
16500,G,2022-03-15 01:19:39.323151
16501,H,2022-03-15 01:19:42.379271
16502,E,2022-03-15 01:19:44.255954
16503,E,2022-03-15 01:20:09.939029
16504,I,2022-03-15 01:20:29.263347
16505,C,2022-03-15 01:20:34.875941
16506,F,2022-03-15 01:20:46.937959
16507,B,2022-03-15 01:20:47.261985
16508,G,2022-03-15 01:21:45.421550
16509,H,2022-03-15 01:21:56.017140
16510,C,2022-03-15 01:22:00.852556
16511,A,2022-03-15 01:23:15.315433
16512,B,2022-03-15 01:23:21.802661
16513,F,2022-03-15 01:23:30.828902
16514,B,2022-03-15 01:23:31.901728
16515,I,2022-03-15 01:24:15.694154
16516,C,2022-03-15 01:24:15.740638
16517,G,2022-03-15 01:24:19.353752
16518,C,2022-03-15 01:24:40.304989
16519,B,2022-03-15 01:24:51.177722
16520,H,2022-03-15 01:25:08.386858
16521,E,2022-03-15 01:25:16.606680
16522,F,2022-03-15 01:25:23.501532
16523,H,2022-03-15 01:25:26.683544
16524,H,2022-03-15 01:25:57.790388
16525,B,2022-03-15 01:26:40.669759
16526,B,2022-03-15 01:26:50.311150
16527,H,2022-03-15 01:27:11.705101
16528,A,2022-03-15 01:27:25.340406
16529,J,2022-03-15 01:27:37.928546
16530,E,2022-03-15 01:27:43.211301
16531,I,2022-03-15 01:27:48.752038
16532,C,2022-03-15 01:27:50.363107
16533,B,2022-03-15 01:29:03.207713
16534,B,2022-03-15 01:29:56.847174
16535,A,2022-03-15 01:29:58.172826
16536,B,2022-03-15 01:30:52.972404
16537,G,2022-03-15 01:31:21.249434
16538,G,2022-03-15 01:31:25.184601
16539,I,2022-03-15 01:31:32.535604
16540,A,2022-03-15 01:31:44.225055
16541,E,2022-03-15 01:31:49.929451
16542,C,2022-03-15 01:31:52.925417
16543,B,2022-03-15 01:32:01.613522
16544,I,2022-03-15 01:32:09.776764
16545,E,2022-03-15 01:33:19.910494
16546,H,2022-03-15 01:34:24.753378
16547,J,2022-03-15 01:34:32.734080
16548,E,2022-03-15 01:34:45.529719
16549,I,2022-03-15 01:34:58.149593
16550,F,2022-03-15 01:35:11.223867
16551,C,2022-03-15 01:35:19.426516
16552,E,2022-03-15 01:36:06.225836
16553,C,2022-03-15 01:36:20.180312
16554,D,2022-03-15 01:36:39.048633
16555,F,2022-03-15 01:36:43.619981
16556,E,2022-03-15 01:36:54.050943
16557,I,2022-03-15 01:36:58.906213
16558,F,2022-03-15 01:37:27.884619
16559,B,2022-03-15 01:37:34.763236
16560,F,2022-03-15 01:37:48.465578
16561,D,2022-03-15 01:37:59.306193
16562,B,2022-03-15 01:38:18.908287
16563,G,2022-03-15 01:38:22.507918
16564,J,2022-03-15 01:38:35.680432
16565,I,2022-03-15 01:38:47.053876
16566,E,2022-03-15 01:39:57.145784
16567,B,2022-03-15 01:39:58.620081
16568,F,2022-03-15 01:39:59.176591
16569,F,2022-03-15 01:40:06.415005
16570,F,2022-03-15 01:40:10.518399
16571,C,2022-03-15 01:40:38.327162
16572,F,2022-03-15 01:40:50.104003
16573,F,2022-03-15 01:40:56.482087
16574,I,2022-03-15 01:41:17.224039
16575,C,2022-03-15 01:41:21.273391
16576,C,2022-03-15 01:41:50.179340
16577,G,2022-03-15 01:42:06.793312
16578,I,2022-03-15 01:42:29.212921
16579,I,2022-03-15 01:42:43.965849
16580,A,2022-03-15 01:42:53.295694
16581,H,2022-03-15 01:43:00.989321
16582,J,2022-03-15 01:43:04.880574
16583,D,2022-03-15 01:43:05.548670
16584,A,2022-03-15 01:43:27.956427
16585,C,2022-03-15 01:44:13.024914
16586,D,2022-03-15 01:44:16.071498
16587,H,2022-03-15 01:44:43.215144
16588,J,2022-03-15 01:45:30.527035
16589,G,2022-03-15 01:45:49.190922
16590,H,2022-03-15 01:45:50.586320
16591,F,2022-03-15 01:46:21.247868
16592,D,2022-03-15 01:46:29.549990
16593,H,2022-03-15 01:46:32.205028
16594,C,2022-03-15 01:46:40.542152
16595,A,2022-03-15 01:46:51.101041
16596,E,2022-03-15 01:46:55.048974
16597,D,2022-03-15 01:47:00.304191
16598,E,2022-03-15 01:49:06.281653
16599,A,2022-03-15 01:49:34.998382
16600,B,2022-03-15 01:49:42.759437
16601,B,2022-03-15 01:49:59.300861
16602,G,2022-03-15 01:50:01.067432
16603,G,2022-03-15 01:50:06.668498
16604,D,2022-03-15 01:50:22.440955
16605,D,2022-03-15 01:50:28.389899
16606,C,2022-03-15 01:50:31.371266
16607,A,2022-03-15 01:50:36.373929
16608,C,2022-03-15 01:50:41.278945
16609,A,2022-03-15 01:51:16.194815
16610,F,2022-03-15 01:51:42.104180
16611,G,2022-03-15 01:51:45.203887
16612,A,2022-03-15 01:52:22.382589
16613,F,2022-03-15 01:52:33.661565
16614,I,2022-03-15 01:53:12.941806
16615,F,2022-03-15 01:54:30.035972
16616,J,2022-03-15 01:54:32.848183
16617,B,2022-03-15 01:54:33.738468
16618,F,2022-03-15 01:54:47.439709
16619,J,2022-03-15 01:55:12.416922
16620,E,2022-03-15 01:55:28.458772
16621,F,2022-03-15 01:55:34.218289
16622,E,2022-03-15 01:55:58.593124
16623,A,2022-03-15 01:56:31.023767
16624,G,2022-03-15 01:56:48.971190
16625,C,2022-03-15 01:56:52.323953
16626,H,2022-03-15 01:57:01.356278
16627,B,2022-03-15 01:57:40.181299
16628,B,2022-03-15 01:57:59.031460
16629,A,2022-03-15 01:58:26.630768
16630,D,2022-03-15 01:58:32.145047
16631,H,2022-03-15 01:58:34.141242
16632,C,2022-03-15 01:58:36.953132
16633,E,2022-03-15 01:58:37.053258
16634,E,2022-03-15 01:58:49.567985
16635,B,2022-03-15 01:58:54.497232
16636,E,2022-03-15 01:59:10.451536
16637,J,2022-03-15 01:59:11.137726
16638,J,2022-03-15 01:59:19.385241
16639,F,2022-03-15 01:59:24.276109
16640,B,2022-03-15 01:59:59.938483
16641,I,2022-03-15 02:00:13.968016
16642,D,2022-03-15 02:00:30.263767
16643,C,2022-03-15 02:00:30.873804
16644,H,2022-03-15 02:01:02.318662
16645,C,2022-03-15 02:01:13.311057
16646,J,2022-03-15 02:01:17.588088
16647,E,2022-03-15 02:01:48.065316
16648,C,2022-03-15 02:02:01.024206
16649,F,2022-03-15 02:02:09.114287
16650,D,2022-03-15 02:02:12.835198
16651,D,2022-03-15 02:02:13.899148
16652,F,2022-03-15 02:02:24.816919
16653,C,2022-03-15 02:02:53.673756
16654,I,2022-03-15 02:03:57.093667
16655,C,2022-03-15 02:04:00.595625
16656,F,2022-03-15 02:04:06.758048
16657,I,2022-03-15 02:04:10.120991
16658,D,2022-03-15 02:04:28.933144
16659,B,2022-03-15 02:04:32.756226
16660,B,2022-03-15 02:04:36.878720
16661,J,2022-03-15 02:04:41.561428
16662,C,2022-03-15 02:04:54.543148
16663,D,2022-03-15 02:04:56.641383
16664,B,2022-03-15 02:05:07.084795
16665,D,2022-03-15 02:05:31.575802
16666,A,2022-03-15 02:05:47.627496
16667,J,2022-03-15 02:06:07.388924
16668,E,2022-03-15 02:06:09.363639
16669,H,2022-03-15 02:06:12.981934
16670,D,2022-03-15 02:06:13.819937
16671,B,2022-03-15 02:06:34.580084
16672,C,2022-03-15 02:06:36.264569
16673,G,2022-03-15 02:06:43.238100
16674,A,2022-03-15 02:07:23.637416
16675,B,2022-03-15 02:07:41.585171
16676,G,2022-03-15 02:08:05.361820
16677,A,2022-03-15 02:08:51.120040
16678,D,2022-03-15 02:09:04.133288
16679,C,2022-03-15 02:09:48.223972
16680,G,2022-03-15 02:09:55.971356
16681,J,2022-03-15 02:11:18.593914
16682,I,2022-03-15 02:11:36.846944
16683,H,2022-03-15 02:12:00.862086
16684,G,2022-03-15 02:12:23.439150
16685,E,2022-03-15 02:12:30.763421
16686,A,2022-03-15 02:13:05.274962
16687,C,2022-03-15 02:13:34.979630
16688,E,2022-03-15 02:14:02.716991
16689,D,2022-03-15 02:14:35.261911
16690,E,2022-03-15 02:14:36.003052
16691,D,2022-03-15 02:14:41.260121
16692,I,2022-03-15 02:14:55.253710
16693,H,2022-03-15 02:15:24.376322
16694,H,2022-03-15 02:15:35.875021
16695,D,2022-03-15 02:16:05.496280
16696,C,2022-03-15 02:16:35.106116
16697,J,2022-03-15 02:16:41.079074
16698,B,2022-03-15 02:16:48.280296
16699,B,2022-03-15 02:16:55.358746
16700,C,2022-03-15 02:16:57.568513
16701,D,2022-03-15 02:17:04.447483
16702,I,2022-03-15 02:17:44.108405
16703,B,2022-03-15 02:17:44.631495
16704,J,2022-03-15 02:18:08.383721
16705,J,2022-03-15 02:18:11.316547
16706,J,2022-03-15 02:18:13.955458
16707,G,2022-03-15 02:18:14.737785
16708,B,2022-03-15 02:19:01.910431
16709,G,2022-03-15 02:19:15.263377
16710,D,2022-03-15 02:19:20.292716
16711,I,2022-03-15 02:20:19.878401
16712,F,2022-03-15 02:20:20.533844
16713,A,2022-03-15 02:20:22.010962
16714,F,2022-03-15 02:20:25.191919
16715,H,2022-03-15 02:21:49.796378
16716,H,2022-03-15 02:21:50.813145
16717,D,2022-03-15 02:22:12.203471
16718,G,2022-03-15 02:23:08.500684
16719,I,2022-03-15 02:23:20.850665
16720,A,2022-03-15 02:23:39.162444
16721,C,2022-03-15 02:24:19.803517
16722,H,2022-03-15 02:24:35.463066
16723,A,2022-03-15 02:24:49.310140
16724,J,2022-03-15 02:26:16.314952
16725,J,2022-03-15 02:26:31.306933
16726,D,2022-03-15 02:26:35.366576
16727,C,2022-03-15 02:28:00.481373
16728,G,2022-03-15 02:29:01.303069
16729,C,2022-03-15 02:29:01.962737
16730,D,2022-03-15 02:29:21.896602
16731,G,2022-03-15 02:29:31.201992
16732,E,2022-03-15 02:29:31.531653
16733,A,2022-03-15 02:29:34.220845
16734,G,2022-03-15 02:30:56.258561
16735,A,2022-03-15 02:30:56.801460
16736,A,2022-03-15 02:31:28.139016
16737,C,2022-03-15 02:31:52.296573
16738,G,2022-03-15 02:32:09.899246
16739,H,2022-03-15 02:32:32.794434
16740,B,2022-03-15 02:33:13.188482
16741,H,2022-03-15 02:33:18.333895
16742,J,2022-03-15 02:33:32.121190
16743,H,2022-03-15 02:33:39.753769
16744,A,2022-03-15 02:33:46.663315
16745,H,2022-03-15 02:34:00.189245
16746,A,2022-03-15 02:34:22.355183
16747,J,2022-03-15 02:34:26.772210
16748,D,2022-03-15 02:35:17.956056
16749,E,2022-03-15 02:35:51.923593
16750,I,2022-03-15 02:36:21.069087
16751,E,2022-03-15 02:36:21.905806
16752,J,2022-03-15 02:36:35.925563
16753,A,2022-03-15 02:36:38.427333
16754,D,2022-03-15 02:36:59.805882
16755,D,2022-03-15 02:38:06.677104
16756,B,2022-03-15 02:38:13.714996
16757,E,2022-03-15 02:38:37.026051
16758,H,2022-03-15 02:39:20.990405
16759,E,2022-03-15 02:39:42.784945
16760,F,2022-03-15 02:39:45.752860
16761,D,2022-03-15 02:39:46.879340
16762,J,2022-03-15 02:39:48.393525
16763,E,2022-03-15 02:40:09.475298
16764,E,2022-03-15 02:40:15.987970
16765,H,2022-03-15 02:40:24.445692
16766,G,2022-03-15 02:40:30.574116
16767,F,2022-03-15 02:40:44.963664
16768,B,2022-03-15 02:40:46.982253
16769,D,2022-03-15 02:41:00.795746
16770,D,2022-03-15 02:41:03.586843
16771,H,2022-03-15 02:41:03.635737
16772,I,2022-03-15 02:41:07.005826
16773,J,2022-03-15 02:41:09.463886
16774,C,2022-03-15 02:41:13.280052
16775,F,2022-03-15 02:41:15.635037
16776,F,2022-03-15 02:41:15.772724
16777,F,2022-03-15 02:41:45.897001
16778,G,2022-03-15 02:41:58.659769
16779,G,2022-03-15 02:42:48.510049
16780,E,2022-03-15 02:42:51.090211
16781,H,2022-03-15 02:43:41.232953
16782,J,2022-03-15 02:44:04.546010
16783,H,2022-03-15 02:44:08.461296
16784,B,2022-03-15 02:44:09.202770
16785,D,2022-03-15 02:44:17.217487
16786,I,2022-03-15 02:44:39.114248
16787,F,2022-03-15 02:44:51.135263
16788,J,2022-03-15 02:45:01.333180
16789,A,2022-03-15 02:45:06.135032
16790,H,2022-03-15 02:45:06.584462
16791,I,2022-03-15 02:45:47.707159
16792,E,2022-03-15 02:45:47.846033
16793,B,2022-03-15 02:45:54.514089
16794,D,2022-03-15 02:46:47.250660
16795,G,2022-03-15 02:46:50.905452
16796,A,2022-03-15 02:46:56.223676
16797,B,2022-03-15 02:47:21.398741
16798,I,2022-03-15 02:47:28.942403
16799,C,2022-03-15 02:47:57.782183
16800,B,2022-03-15 02:48:00.357875
16801,I,2022-03-15 02:48:00.901698
16802,E,2022-03-15 02:48:18.880828
16803,B,2022-03-15 02:48:22.039677
16804,I,2022-03-15 02:49:05.464491
16805,F,2022-03-15 02:49:28.442073
16806,H,2022-03-15 02:49:43.121240
16807,H,2022-03-15 02:49:45.800623
16808,D,2022-03-15 02:50:09.637998
16809,I,2022-03-15 02:50:31.389177
16810,C,2022-03-15 02:51:09.747686
16811,G,2022-03-15 02:51:13.481094
16812,F,2022-03-15 02:51:41.727593
16813,B,2022-03-15 02:52:39.706334
16814,E,2022-03-15 02:52:50.353728
16815,F,2022-03-15 02:52:58.221891
16816,G,2022-03-15 02:53:22.709710
16817,D,2022-03-15 02:53:48.833517
16818,J,2022-03-15 02:54:09.523973
16819,I,2022-03-15 02:55:37.209164
16820,D,2022-03-15 02:55:52.151178
16821,F,2022-03-15 02:55:56.072924
16822,B,2022-03-15 02:57:14.504286
16823,J,2022-03-15 02:58:32.542005
16824,G,2022-03-15 02:59:04.637530
16825,F,2022-03-15 02:59:26.901307
16826,H,2022-03-15 03:00:20.739943
16827,J,2022-03-15 03:00:32.825772
16828,I,2022-03-15 03:00:34.470086
16829,D,2022-03-15 03:00:46.406996
16830,C,2022-03-15 03:00:49.573905
16831,B,2022-03-15 03:01:18.974612
16832,G,2022-03-15 03:01:30.675600
16833,D,2022-03-15 03:01:39.215516
16834,F,2022-03-15 03:01:42.106005
16835,J,2022-03-15 03:01:44.801239
16836,J,2022-03-15 03:02:16.313262
16837,B,2022-03-15 03:02:18.903631
16838,G,2022-03-15 03:03:09.343340
16839,D,2022-03-15 03:03:15.388702
16840,I,2022-03-15 03:03:31.623450
16841,A,2022-03-15 03:03:37.969356
16842,G,2022-03-15 03:03:42.312061
16843,I,2022-03-15 03:03:52.206362
16844,C,2022-03-15 03:05:05.811717
16845,I,2022-03-15 03:05:50.350136
16846,G,2022-03-15 03:06:37.934936
16847,E,2022-03-15 03:07:11.560974
16848,F,2022-03-15 03:07:30.177741
16849,B,2022-03-15 03:07:42.732278
16850,A,2022-03-15 03:08:04.827187
16851,C,2022-03-15 03:08:20.141049
16852,F,2022-03-15 03:08:34.311577
16853,C,2022-03-15 03:08:48.765621
16854,I,2022-03-15 03:09:16.267828
16855,G,2022-03-15 03:09:19.867245
16856,G,2022-03-15 03:09:24.285733
16857,H,2022-03-15 03:09:29.269439
16858,C,2022-03-15 03:10:15.984543
16859,J,2022-03-15 03:10:16.237052
16860,J,2022-03-15 03:10:21.914512
16861,E,2022-03-15 03:10:27.016359
16862,H,2022-03-15 03:11:18.441349
16863,H,2022-03-15 03:11:21.799393
16864,E,2022-03-15 03:11:52.459242
16865,H,2022-03-15 03:12:01.106858
16866,C,2022-03-15 03:12:03.641634
16867,J,2022-03-15 03:12:07.178643
