UQID,Category,DateTimeIncrement
19544,D,316624.545
19546,D,44170.193
19547,D,35024.979
19558,D,195879.758
19572,D,265590.347
19579,D,65507.60800000001
19600,D,289829.37299999996
19616,D,204838.38499999998
19617,D,43408.589
19641,D,568277.588
19648,D,70526.366
19666,D,344504.13800000004
19669,D,19250.731
19684,D,131147.122
19698,D,159245.071
19703,D,54745.35
19715,D,152321.872
19742,D,576638.424
19744,D,38291.474
19765,D,299019.68299999996
19778,D,246576.829
19784,D,86573.009
19789,D,77871.148
19795,D,193372.968
19804,D,128831.694
19809,D,59158.415
19818,D,219772.93
19828,D,159454.99000000002
19831,D,44295.195999999996
19837,D,130503.285
19845,D,114102.725
19855,D,213646.431
19891,D,634116.0310000001
19897,D,104495.15100000001
19900,D,20105.711
19906,D,64797.647999999994
19910,D,94904.55099999999
19922,D,144809.43300000002
19924,D,22479.505
19928,D,77543.68800000001
19942,D,199005.438
19945,D,67083.351
19959,D,215212.184
19967,D,198584.903
19985,D,334565.156
19987,D,51841.049
19991,D,137485.93
19996,D,85267.004
19998,D,37549.455
20035,D,547485.656
20047,D,187478.514
20049,D,45969.649
20051,D,12644.303
20062,D,199550.01799999998
20069,D,111900.32800000001
20087,D,321214.38899999997
20100,D,239041.992
20111,D,138968.706
20119,D,93382.99
20156,D,573482.378
20184,D,512824.891
20228,D,1015254.34
20238,D,211619.798
20241,D,15341.607
20257,D,185884.196
20274,D,342082.21400000004
20290,D,217635.143
20296,D,136587.354
20297,D,65308.545
20307,D,394328.58800000005
20314,D,181433.904
20357,D,1022464.302
20364,D,156635.19199999998
20366,D,40818.491
20375,D,129221.351
20388,D,318107.462
20391,D,67700.485
20403,D,180095.05899999998
20406,D,16431.706
20408,D,15343.493
20414,D,85816.71299999999
20415,D,27567.322
20439,D,409168.865
20505,D,1206433.5550000002
20506,D,5889.21
20520,D,263556.864
20532,D,196930.479
20535,D,41672.426
20548,D,292593.192
20573,D,444105.322
20579,D,157116.671
20585,D,108881.978
20588,D,67625.412
20592,D,103679.04699999999
20600,D,141632.848
20621,D,389490.647
20631,D,203815.04200000002
20642,D,290934.442
20643,D,9788.75
20650,D,97770.683
20653,D,12584.778
20661,D,122965.20599999999
20681,D,281043.173
20685,D,48860.01
20690,D,72823.439
20694,D,84709.859
20703,D,193070.915
20707,D,84168.75899999999
20708,D,1287.481
20742,D,599877.062
20745,D,9236.569
20746,D,8436.467
20751,D,110368.291
20754,D,47256.363
20758,D,50086.159999999996
20770,D,209547.55800000002
20792,D,510004.192
20816,D,293524.31799999997
20828,D,319939.649
20838,D,155712.493
20840,D,44820.121
20848,D,186596.472
20868,D,251975.77300000002
20869,D,29436.876
20886,D,285719.17100000003
20891,D,65561.581
20915,D,261356.23500000002
20917,D,28408.505
20925,D,43259.937999999995
20968,D,692985.703
20973,D,84229.944
20982,D,145587.028
20996,D,199441.984
21000,D,30792.596
21002,D,36109.707
21005,D,11891.451
21026,D,345245.865
21048,D,318221.8
21069,D,327285.32300000003
21077,D,199187.27599999998
21103,D,488235.42500000005
21110,D,154316.203
21114,D,88286.84
21121,D,115283.728
21135,D,274419.421
21138,D,42273.015999999996
21149,D,252417.046
21156,D,74051.293
21175,D,313915.228
21176,D,17025.523
21182,D,174315.481
21198,D,208606.388
21206,D,127012.761
21217,D,165444.316
21224,D,55088.296
21229,D,60402.906
21230,D,6291.46
21261,D,539725.7919999999
21270,D,150666.96
21284,D,206705.052
21286,D,62811.748
21288,D,61609.133
21290,D,13417.836
21296,D,133118.76799999998
21332,D,805263.57
21333,D,9779.027
21336,D,36106.774000000005
21351,D,159498.47600000002
21360,D,143737.179
21371,D,268870.273
21379,D,58902.991
21383,D,68703.39300000001
21407,D,462492.37
21415,D,70424.66799999999
21416,D,501.25299999999993
21418,D,32430.452
21438,D,335203.7
21453,D,271045.837
21456,D,36229.925
21457,D,5380.849999999999
21472,D,166205.394
21476,D,65058.886999999995
21488,D,159626.648
21494,D,107481.98999999999
21505,D,127557.629
21513,D,140557.224
21544,D,683643.967
21550,D,200129.10400000002
21567,D,259001.68600000002
21573,D,136123.17500000002
21578,D,77476.856
21594,D,307489.933
21603,D,117911.54299999999
21621,D,323732.749
21626,D,130045.795
21662,D,451042.94700000004
21702,D,712479.4809999999
21705,D,57257.282
21712,D,106341.116
21717,D,76179.766
21744,D,421876.84
21745,D,24907.459
21747,D,25666.398999999998
21764,D,251642.51799999998
21775,D,283935.74799999996
21776,D,14784.982
21783,D,84377.147
21786,D,32028.055
21801,D,431079.927
21807,D,144630.37099999998
21827,D,215155.644
21830,D,17812.053
21837,D,42652.1
21843,D,80633.83899999999
21859,D,202390.497
21873,D,136392.391
21874,D,17497.695
21885,D,252846.658
21892,D,167231.642
21927,D,906793.039
21932,D,69175.274
21942,D,167410.846
21959,D,358802.498
21969,D,238175.478
21985,D,181422.485
21989,D,64744.478
21990,D,13716.17
21993,D,41631.453
21994,D,4263.021
22008,D,240803.03399999999
22015,D,155099.668
22024,D,210230.803
22060,D,619853.526
22064,D,79846.402
22087,D,358759.859
22089,D,12554.081
22090,D,19483.239999999998
22101,D,118252.375
22131,D,546956.9249999999
22133,D,35227.861
22143,D,255513.992
22148,D,124428.829
22157,D,177241.27
22160,D,85307.93400000001
22162,D,40841.413
22169,D,98276.63200000001
22170,D,6850.062
22174,D,93789.92
22183,D,177825.681
22239,D,1119211.172
22250,D,223713.347
22259,D,204811.88
22270,D,198388.91
22279,D,69213.88
22289,D,118550.912
22291,D,25050.346999999998
22295,D,84924.662
22316,D,326353.979
22327,D,119705.736
22353,D,352985.786
22374,D,230729.42599999998
22376,D,72160.58099999999
22396,D,298246.88300000003
22399,D,14022.539999999999
22421,D,329841.19800000003
22422,D,11952.035
22444,D,409741.196
22472,D,381092.107
22482,D,235579.431
22493,D,263004.554
22518,D,509791.909
22523,D,108074.969
22533,D,156928.73599999998
22541,D,121851.319
22577,D,465396.729
22587,D,187414.07499999998
22596,D,139558.832
22599,D,66852.166
22602,D,86479.33
22612,D,117902.8
22614,D,57151.643
22668,D,1217275.752
22675,D,112865.29299999999
22683,D,109719.449
22688,D,93464.614
22689,D,10197.546
22707,D,334400.364
22723,D,205986.927
22725,D,31495.799000000003
22731,D,88231.647
22742,D,129197.86899999999
22759,D,358066.241
22761,D,33060.135
22776,D,306416.13899999997
22796,D,269359.261
22797,D,33831.187
22814,D,332544.577
22817,D,123167.979
22826,D,188866.52599999998
22828,D,35099.143
22834,D,197294.177
22839,D,127581.13799999999
22853,D,269055.226
22854,D,2068.8900000000003
22864,D,162328.47
22873,D,162819.30299999999
22875,D,71126.324
22882,D,71568.343
22886,D,71761.519
22918,D,571070.116
22956,D,666766.827
22958,D,17646.232
22964,D,136315.802
22974,D,164423.089
23008,D,944332.975
23012,D,20361.054
23021,D,200753.46600000001
23048,D,377745.272
23054,D,26824.971
23095,D,561078.2840000001
23098,D,74285.446
23100,D,23797.347999999998
23109,D,127968.34599999999
23110,D,11586.902
23136,D,331312.045
23137,D,3344.694
23138,D,15540.093
23156,D,392626.304
23163,D,111837.401
23167,D,127019.246
23168,D,3336.4539999999997
23177,D,55567.301999999996
23183,D,97811.07699999999
23184,D,1335.437
23187,D,25888.213
23199,D,125186.143
23247,D,733607.7810000001
23253,D,80029.254
23264,D,157541.875
23272,D,123847.38
23277,D,44305.238000000005
23285,D,160153.628
23301,D,267838.608
23309,D,133663.283
23315,D,77393.355
23318,D,57246.562
23326,D,107260.50499999999
23332,D,61905.315
23335,D,93935.70300000001
23346,D,233786.09
23362,D,279151.733
23363,D,22017.388
23377,D,116125.954
23391,D,276312.524
23392,D,10155.405999999999
23394,D,117338.95599999999
23409,D,410583.74700000003
23426,D,244814.93800000002
23439,D,253384.962
23442,D,5841.715
23444,D,33791.545999999995
23446,D,33867.569
23449,D,76452.194
23458,D,193605.567
23487,D,505565.292
23493,D,159220.217
23499,D,148012.752
23510,D,218936.42500000002
23533,D,451121.674
23535,D,48070.735
23591,D,983248.1950000001
23641,D,921904.273
23642,D,5632.473
23656,D,188253.504
23659,D,38285.149
23663,D,54268.95
23672,D,94975.187
23675,D,23102.042999999998
23677,D,56889.867000000006
23690,D,282555.46099999995
23697,D,92881.994
23740,D,653294.279
23759,D,481536.611
23764,D,13099.006
23774,D,169935.51400000002
23778,D,64332.443
23780,D,57723.054
23783,D,23911.181
23800,D,241973.70799999998
23813,D,181805.849
23821,D,101532.252
23842,D,316356.903
23845,D,64865.937000000005
23847,D,10433.334
23850,D,16448.595999999998
23859,D,89742.325
23871,D,149032.468
23892,D,492755.53
23902,D,206542.631
23903,D,48609.333
23922,D,335108.814
23939,D,398719.645
23946,D,66881.61
23948,D,63758.135
23968,D,434168.55199999997
23979,D,156702.754
23980,D,23182.802
24000,D,339500.72
24004,D,70279.649
24018,D,224878.346
24019,D,6076.27
24027,D,104546.847
24030,D,121303.078
24064,D,443189.843
24072,D,141437.03199999998
24073,D,632.186
24085,D,217712.604
24099,D,174464.176
24103,D,47025.685000000005
24112,D,137715.071
24148,D,663329.5719999999
24151,D,29002.921000000002
24166,D,306469.802
24172,D,195065.677
24176,D,94051.621
24182,D,138537.583
24191,D,217557.795
24205,D,396778.371
24209,D,85967.018
24219,D,223926.961
24224,D,119685.05
24264,D,556002.245
24282,D,246046.173
24283,D,18029.403
24286,D,61807.78
24289,D,76278.29199999999
24290,D,14326.175
24291,D,26987.214
24301,D,232755.99500000002
24302,D,2162.433
24332,D,424007.768
24357,D,361819.727
24370,D,335603.022
24371,D,2539.974
24375,D,21162.989
24399,D,394718.808
24402,D,39840.581
24407,D,29891.006999999998
24410,D,93128.136
24416,D,136112.605
24432,D,386893.467
24450,D,261817.00100000002
24466,D,235630.389
24485,D,484753.131
24491,D,73740.286
24497,D,110144.137
24532,D,780058.532
24545,D,326948.556
24546,D,33556.761
24555,D,150200.34000000003
24558,D,32258.811
24570,D,213728.75999999998
24573,D,39830.252
24583,D,143738.415
24590,D,143566.611
24595,D,47388.706
24605,D,88216.172
24611,D,106977.765
24615,D,122180.07
24623,D,170744.69999999998
24624,D,11109.291000000001
24635,D,92934.617
24638,D,65456.165
24639,D,7855.851000000001
24640,D,17812.187
24642,D,94828.424
24670,D,535753.836
24672,D,25846.459
24678,D,106354.106
24681,D,70780.871
24710,D,397843.983
24724,D,180475.649
24743,D,353472.602
24749,D,66739.782
24756,D,84204.445
24797,D,727313.218
24813,D,301155.078
24825,D,154696.65
24834,D,137953.766
24841,D,104810.92300000001
24846,D,102565.106
24854,D,133738.327
24855,D,19016.114
24871,D,272052.47500000003
24886,D,248318.869
24888,D,41224.657
24894,D,61877.797
24905,D,249011.76499999998
24930,D,321000.18899999995
24932,D,4766.897
24933,D,2414.43
24948,D,217496.372
24949,D,5230.241
24951,D,27483.209
24959,D,109976.506
24970,D,161498.291
24972,D,7340.320000000001
24973,D,11275.389000000001
24985,D,230795.218
25008,D,355945.919
25020,D,325619.197
25021,D,3896.8579999999997
25042,D,423220.133
25051,D,194691.082
25061,D,74050.59199999999
25062,D,12694.711
25074,D,190619.429
25084,D,246015.739
25090,D,70966.30399999999
25099,D,151610.378
25101,D,17343.292999999998
25106,D,54678.36
25117,D,180508.05
25128,D,145123.78100000002
25144,D,287328.29299999995
25189,D,871095.375
25203,D,378881.983
25212,D,212774.559
25234,D,305247.865
25251,D,337659.81399999995
25252,D,7070.142
25274,D,229012.001
25286,D,224308.90600000002
25292,D,170063.891
25294,D,51501.938
25297,D,16687.097999999998
25302,D,137602.4
25322,D,288701.072
25333,D,183088.415
25334,D,1166.616
25350,D,255798.559
25355,D,92719.71100000001
25365,D,221900.724
25392,D,544111.895
25399,D,100944.504
25402,D,110438.629
25461,D,1343682.8020000001
25466,D,112428.007
25474,D,145422.077
25475,D,8474.328
25480,D,97881.90699999999
25486,D,81736.36
25488,D,51801.147
25497,D,211750.654
25501,D,30434.296
25509,D,109680.599
25517,D,137774.255
25540,D,458143.003
25541,D,111989.73700000001
25543,D,24398.024
25562,D,395826.091
25589,D,355486.916
25592,D,55998.57
25604,D,101966.91
25612,D,116725.119
25614,D,19085.932
25617,D,66377.89600000001
25632,D,239980.295
25642,D,287603.943
25646,D,16004.995
25647,D,31214.162
25651,D,69323.049
25681,D,588841.407
25718,D,586021.0700000001
25725,D,140758.84199999998
25726,D,26496.234999999997
25730,D,97570.44399999999
25748,D,284242.198
25753,D,64115.83
25757,D,75227.633
25766,D,139964.91499999998
25771,D,88924.712
25794,D,339277.596
25803,D,240036.04
25812,D,93611.281
25814,D,4439.722
25824,D,292530.26399999997
25831,D,211665.231
25847,D,232492.966
25850,D,37860.214
25871,D,128800.399
25872,D,22705.193000000003
25874,D,94986.082
25883,D,135079.989
25886,D,40684.368
25892,D,128338.855
25896,D,37699.719000000005
25900,D,98513.881
25924,D,468975.79000000004
25945,D,364300.578
25952,D,180438.409
25955,D,67079.07299999999
25963,D,169465.99599999998
25964,D,16157.485
25966,D,24736.333
25973,D,87101.689
25977,D,120431.88399999999
25980,D,58649.149000000005
25983,D,30251.442
25985,D,31885.203
25990,D,134205.367
25994,D,50851.528
26002,D,94527.81899999999
26006,D,14768.632
26034,D,399374.34500000003
26037,D,72392.226
26048,D,208359.913
26058,D,134885.326
26064,D,98236.419
26096,D,605934.5090000001
26098,D,66435.349
26109,D,213858.73
26115,D,121387.167
26117,D,27692.249
26133,D,397302.931
26143,D,150672.201
26149,D,108884.837
26168,D,452284.827
26171,D,33029.325
26175,D,20631.355
26185,D,126115.42300000001
26199,D,175301.36200000002
26209,D,156191.64
26225,D,300398.204
26233,D,65256.399000000005
26245,D,124496.20199999999
26261,D,351506.871
26266,D,80782.459
26267,D,30477.142
26285,D,328408.62700000004
26297,D,265598.33300000004
26307,D,167083.944
26318,D,262393.298
26325,D,49205.081
26326,D,2173.4179999999997
26335,D,143787.193
26336,D,2680.302
26350,D,295603.466
26352,D,30453.297
26377,D,429087.918
26385,D,178485.989
26389,D,43568.878
26402,D,237032.28999999998
26404,D,73215.254
26414,D,158829.321
26421,D,97665.57
26422,D,3281.55
26440,D,226820.309
26464,D,532113.015
26474,D,168603.236
26476,D,30493.704999999998
26479,D,49509.283
26498,D,412158.359
26500,D,33191.919
26502,D,6520.174
26504,D,49558.742000000006
26519,D,181959.011
26526,D,70132.917
26529,D,12521.382
26553,D,339590.815
26556,D,63902.085999999996
26559,D,50424.996999999996
26571,D,237314.37099999998
26576,D,64800.255000000005
26578,D,25719.746
26585,D,135756.023
26589,D,41324.519
26598,D,170887.67200000002
26601,D,86240.034
26603,D,21954.503
26608,D,140522.415
26620,D,174159.488
26629,D,228421.126
26651,D,197850.11000000002
26664,D,330365.414
26667,D,72614.273
26671,D,56322.795999999995
26684,D,230813.818
26693,D,151860.204
26701,D,129316.78199999999
26711,D,199044.677
26714,D,48031.441999999995
26721,D,147920.454
26724,D,64123.204
26726,D,92336.832
26729,D,34029.278
26732,D,38576.988
26733,D,5044.148
26736,D,72882.689
26758,D,592564.355
26762,D,141973.94
26767,D,68439.03600000001
26784,D,235637.119
26785,D,69261.73199999999
26786,D,20346.127
26810,D,525963.1510000001
26813,D,122933.254
26819,D,116643.708
26822,D,52500.648
26832,D,135769.642
26833,D,6681.504
26837,D,33045.786
26848,D,147714.61
26857,D,225741.893
26865,D,133842.451
26873,D,116796.655
26886,D,280957.02
26897,D,138314.616
26900,D,20446.324
26909,D,101338.257
26911,D,9868.125
26915,D,48107.534
26919,D,124292.22
26938,D,297721.89400000003
26976,D,537461.338
26982,D,92920.527
26996,D,217685.382
26998,D,7715.298
27002,D,108190.138
27019,D,245085.196
27038,D,301344.168
27043,D,65485.20999999999
27070,D,380395.355
27086,D,325797.239
27093,D,209551.176
27103,D,162639.844
27119,D,328227.099
27125,D,92330.923
27138,D,226845.125
27139,D,12964.033000000001
27175,D,673220.493
27176,D,3441.797
27179,D,68183.479
27196,D,262696.974
27197,D,20039.814
27206,D,197474.059
27240,D,496982.616
27246,D,99479.32900000001
27254,D,189841.089
27283,D,383098.539
27291,D,198773.67799999999
27297,D,84638.909
27299,D,89957.42
27302,D,55689.708000000006
27316,D,197685.07700000002
27317,D,32822.077999999994
27325,D,112714.61499999999
27336,D,101103.159
27348,D,148238.78300000002
27350,D,33497.788
27352,D,7948.665
27360,D,200201.802
27361,D,8313.592999999999
27369,D,61090.182
27380,D,175910.37399999998
27396,D,317415.055
27399,D,25509.825
27402,D,85456.829
27403,D,2647.343
27417,D,211379.133
27421,D,56833.517
27423,D,18700.983999999997
27450,D,394131.616
27454,D,90021.47200000001
27455,D,33283.999
27464,D,145295.342
27485,D,388789.662
27506,D,420089.953
27512,D,80156.87800000001
27517,D,54298.356
27520,D,19258.224
27526,D,158808.695
27534,D,109226.065
27545,D,178152.592
27546,D,53872.404
27550,D,45374.95
27557,D,160436.453
27564,D,111389.10900000001
27585,D,320165.071
27628,D,702671.705
27636,D,102772.523
27638,D,28389.932
27646,D,145834.296
27670,D,621471.258
27689,D,292695.964
27690,D,8618.976
27693,D,5491.081999999999
27701,D,133760.284
27719,D,340749.898
27723,D,76319.829
27724,D,10731.371
27747,D,372233.529
27750,D,72991.253
27752,D,22386.149
27794,D,669294.808
27800,D,38861.615
27802,D,49971.289
27803,D,2947.951
27840,D,697878.1209999999
27850,D,90280.632
27852,D,67694.161
27876,D,447389.673
27894,D,348653.58099999995
27896,D,50364.733
27902,D,87007.018
27921,D,313185.257
27923,D,31744.753
27925,D,17484.875
27928,D,43378.23499999999
27954,D,468347.566
27973,D,477603.567
27977,D,30670.199
27986,D,210213.032
27989,D,8007.528
27990,D,3739.386
28002,D,168434.666
28010,D,188517.086
28032,D,339199.658
28040,D,93990.72200000001
28057,D,287359.788
28065,D,203241.788
28082,D,261331.60400000002
28087,D,89463.58200000001
28088,D,1765.5339999999999
28091,D,33245.314
28102,D,203950.368
28116,D,155107.65699999998
28117,D,14654.705999999998
28127,D,213499.77599999998
28138,D,106484.179
28153,D,301864.892
28161,D,186042.138
28164,D,86184.318
28179,D,459260.62
28193,D,180974.942
28198,D,53380.29
28202,D,120457.54100000001
28209,D,107087.021
28213,D,72267.158
28216,D,42140.679
28219,D,30093.298000000003
28225,D,79290.334
28232,D,128124.36
28233,D,22097.473
28243,D,166392.982
28282,D,712867.885
28288,D,102849.456
28290,D,6069.186000000001
28298,D,84367.74699999999
28300,D,46898.667
28301,D,23967.666999999998
28315,D,348012.414
28321,D,108179.06999999999
28326,D,72055.456
28331,D,132618.826
28332,D,376.05
28333,D,11392.707
28335,D,66783.67199999999
28345,D,95332.68
28358,D,146646.51499999998
28359,D,103569.47099999999
28371,D,231826.076
28373,D,13024.886999999999
28381,D,52074.551
28388,D,199014.167
28393,D,90387.64600000001
28394,D,12672.484
28401,D,84387.817
28416,D,319974.088
28417,D,4091.765
28441,D,326962.722
28442,D,2293.939
28455,D,249271.95
28474,D,345388.826
28477,D,40809.499
28484,D,60421.708000000006
28488,D,143545.639
28493,D,83322.211
28519,D,495477.489
28530,D,158757.489
28533,D,67212.56700000001
28534,D,473.64099999999996
28538,D,72853.57500000001
28551,D,209029.13
28554,D,30284.301
28573,D,315567.146
28575,D,35347.887
28591,D,303916.996
28604,D,297316.36600000004
28607,D,68433.606
28619,D,336766.155
28623,D,47134.036
28641,D,291976.913
28644,D,68860.287
28648,D,92971.738
28652,D,47616.560999999994
28664,D,163497.087
28667,D,35963.675
28679,D,304533.038
28685,D,133987.75900000002
28690,D,60136.079000000005
